01. Ano,02. Nome País (Europa),03. Nome Região (Portugal),04. Âmbito Geográfico,05. Filtro 1,06. Filtro 2,07. Filtro 3,08. Escala ,09. Símbolo,10. Valor,Região de Saúde
1982.0,,Covilhã,Município,Total,Total,, pessoas,,61257.0,Região de Saúde do Centro
1982.0,,Crato,Município,Total,Total,, pessoas,,5626.0,Região de Saúde do Alentejo
1982.0,,Cuba,Município,Total,Total,, pessoas,,5738.0,Região de Saúde do Alentejo
1982.0,,Elvas,Município,Total,Total,, pessoas,,25132.0,Região de Saúde do Alentejo
1982.0,,Entroncamento,Município,Total,Total,, pessoas,,12070.0,Região de Saúde LVT
1982.0,,Espinho,Município,Total,Total,, pessoas,,33082.0,Região de Saúde do Centro
1982.0,,Esposende,Município,Total,Total,, pessoas,,29280.0,Região de Saúde Norte
1982.0,,Estarreja,Município,Total,Total,, pessoas,,26564.0,Região de Saúde do Centro
1982.0,,Estremoz,Município,Total,Total,, pessoas,,17997.0,Região de Saúde do Alentejo
1982.0,,Évora,Município,Total,Total,, pessoas,,52133.0,Região de Saúde do Alentejo
1982.0,,Fafe,Município,Total,Total,, pessoas,,46572.0,Região de Saúde Norte
1982.0,,Faro,Município,Total,Total,, pessoas,,45712.0,Região de Saúde do Algarve
1982.0,,Felgueiras,Município,Total,Total,, pessoas,,49289.0,Região de Saúde Norte
1982.0,,Ferreira do Alentejo,Município,Total,Total,, pessoas,,11293.0,Região de Saúde do Alentejo
1982.0,,Ferreira do Zêzere,Município,Total,Total,, pessoas,,10992.0,Região de Saúde LVT
1982.0,,Figueira da Foz,Município,Total,Total,, pessoas,,58992.0,Região de Saúde do Centro
1982.0,,Figueira de Castelo Rodrigo,Município,Total,Total,, pessoas,,9126.0,Região de Saúde do Centro
1982.0,,Figueiró dos Vinhos,Município,Total,Total,, pessoas,,8819.0,Região de Saúde LVT
1982.0,,Fornos de Algodres,Município,Total,Total,, pessoas,,6594.0,Região de Saúde do Centro
1982.0,,Freixo de Espada à Cinta,Município,Total,Total,, pessoas,,5701.0,Região de Saúde Norte
1982.0,,Fronteira,Município,Total,Total,, pessoas,,4433.0,Região de Saúde do Alentejo
1982.0,,Funchal,Município,Total,Total,, pessoas,,114243.0,Região Autónoma da Madeira
1982.0,,Fundão,Município,Total,Total,, pessoas,,32106.0,Região de Saúde do Centro
1982.0,,Gavião,Município,Total,Total,, pessoas,,6792.0,Região de Saúde do Alentejo
1982.0,,Góis,Município,Total,Total,, pessoas,,6376.0,Região de Saúde do Centro
1982.0,,Golegã,Município,Total,Total,, pessoas,,5950.0,Região de Saúde LVT
1982.0,,Gondomar,Município,Total,Total,, pessoas,,133177.0,Região de Saúde Norte
1982.0,,Gouveia,Município,Total,Total,, pessoas,,19048.0,Região de Saúde do Centro
1982.0,,Grândola,Município,Total,Total,, pessoas,,16058.0,Região de Saúde LVT
1982.0,,Guarda,Município,Total,Total,, pessoas,,40596.0,Região de Saúde do Centro
1982.0,,Guimarães,Município,Total,Total,, pessoas,,150669.0,Região de Saúde Norte
1982.0,,Horta,Município,Total,Total,, pessoas,,15586.0,Região Autónoma dos Açores
1982.0,,Idanha-a-Nova,Município,Total,Total,, pessoas,,15890.0,Região de Saúde do Centro
1982.0,,Ílhavo,Município,Total,Total,, pessoas,,31874.0,Região de Saúde do Centro
1982.0,,Lagoa,Município,Total,Total,, pessoas,,15718.0,Região de Saúde do Algarve
1982.0,,Lagoa [R.A.A.],Município,Total,Total,, pessoas,,13139.0,Região Autónoma dos Açores
1982.0,,Lagos,Município,Total,Total,, pessoas,,19793.0,Região de Saúde do Algarve
1982.0,,Lajes das Flores,Município,Total,Total,, pessoas,,1873.0,Região Autónoma dos Açores
1982.0,,Lajes do Pico,Município,Total,Total,, pessoas,,5828.0,Região Autónoma dos Açores
1982.0,,Lamego,Município,Total,Total,, pessoas,,33300.0,Região de Saúde do Centro
1982.0,,Leiria,Município,Total,Total,, pessoas,,97810.0,Região de Saúde LVT
1982.0,,Lisboa,Município,Total,Total,, pessoas,,807364.0,Região de Saúde LVT
1982.0,,Loulé,Município,Total,Total,, pessoas,,44130.0,Região de Saúde do Algarve
1982.0,,Loures,Município,Total,Total,, pessoas,,281955.0,Região de Saúde LVT
1982.0,,Lourinhã,Município,Total,Total,, pessoas,,21436.0,Região de Saúde LVT
1982.0,,Lousã,Município,Total,Total,, pessoas,,13064.0,Região de Saúde do Centro
1982.0,,Lousada,Município,Total,Total,, pessoas,,38892.0,Região de Saúde Norte
1982.0,,Mação,Município,Total,Total,, pessoas,,12070.0,Região de Saúde LVT
1982.0,,Macedo de Cavaleiros,Município,Total,Total,, pessoas,,21823.0,Região de Saúde Norte
1982.0,,Machico,Município,Total,Total,, pessoas,,22510.0,Região Autónoma da Madeira
1982.0,,Madalena,Município,Total,Total,, pessoas,,5995.0,Região Autónoma dos Açores
1982.0,,Mafra,Município,Total,Total,, pessoas,,44086.0,Região de Saúde LVT
1982.0,,Maia,Município,Total,Total,, pessoas,,83135.0,Região de Saúde Norte
1982.0,,Mangualde,Município,Total,Total,, pessoas,,21687.0,Região de Saúde do Centro
1982.0,,Manteigas,Município,Total,Total,, pessoas,,4477.0,Região de Saúde do Centro
1982.0,,Marco de Canaveses,Município,Total,Total,, pessoas,,47196.0,Região de Saúde Norte
1982.0,,Marinha Grande,Município,Total,Total,, pessoas,,31654.0,Região de Saúde LVT
1982.0,,Marvão,Município,Total,Total,, pessoas,,5394.0,Região de Saúde do Alentejo
1982.0,,Matosinhos,Município,Total,Total,, pessoas,,138663.0,Região de Saúde Norte
1982.0,,Mealhada,Município,Total,Total,, pessoas,,19440.0,Região de Saúde do Centro
1982.0,,Mêda,Município,Total,Total,, pessoas,,8961.0,Região de Saúde do Centro
1982.0,,Melgaço,Município,Total,Total,, pessoas,,13218.0,Região de Saúde Norte
1982.0,,Mértola,Município,Total,Total,, pessoas,,11618.0,Região de Saúde do Alentejo
1982.0,,Mesão Frio,Município,Total,Total,, pessoas,,6399.0,Região de Saúde Norte
1982.0,,Mira,Município,Total,Total,, pessoas,,13414.0,Região de Saúde do Centro
1982.0,,Miranda do Corvo,Município,Total,Total,, pessoas,,12250.0,Região de Saúde do Centro
1982.0,,Miranda do Douro,Município,Total,Total,, pessoas,,9959.0,Região de Saúde Norte
1982.0,,Mirandela,Município,Total,Total,, pessoas,,29183.0,Região de Saúde Norte
1982.0,,Mogadouro,Município,Total,Total,, pessoas,,15408.0,Região de Saúde Norte
1982.0,,Moimenta da Beira,Município,Total,Total,, pessoas,,12930.0,Região de Saúde do Centro
1982.0,,Moita,Município,Total,Total,, pessoas,,54250.0,Região de Saúde LVT
1982.0,,Monção,Município,Total,Total,, pessoas,,23892.0,Região de Saúde Norte
1982.0,,Monchique,Município,Total,Total,, pessoas,,9544.0,Região de Saúde do Algarve
1982.0,,Mondim de Basto,Município,Total,Total,, pessoas,,10184.0,Região de Saúde Norte
1982.0,,Monforte,Município,Total,Total,, pessoas,,4240.0,Região de Saúde do Alentejo
1982.0,,Montalegre,Município,Total,Total,, pessoas,,19418.0,Região de Saúde Norte
1982.0,,Montemor-o-Novo,Município,Total,Total,, pessoas,,20262.0,Região de Saúde do Alentejo
1982.0,,Montemor-o-Velho,Município,Total,Total,, pessoas,,27354.0,Região de Saúde do Centro
1982.0,,Montijo,Município,Total,Total,, pessoas,,37075.0,Região de Saúde LVT
1982.0,,Mora,Município,Total,Total,, pessoas,,7033.0,Região de Saúde do Alentejo
1982.0,,Mortágua,Município,Total,Total,, pessoas,,11372.0,Região de Saúde do Centro
1982.0,,Moura,Município,Total,Total,, pessoas,,19809.0,Região de Saúde do Alentejo
1982.0,,Mourão,Município,Total,Total,, pessoas,,3479.0,Região de Saúde do Alentejo
1982.0,,Murça,Município,Total,Total,, pessoas,,8680.0,Região de Saúde Norte
1982.0,,Murtosa,Município,Total,Total,, pessoas,,9849.0,Região de Saúde do Centro
1982.0,,Nazaré,Município,Total,Total,, pessoas,,15629.0,Região de Saúde LVT
1982.0,,Nelas,Município,Total,Total,, pessoas,,15203.0,Região de Saúde do Centro
1982.0,,Nisa,Município,Total,Total,, pessoas,,10615.0,Região de Saúde do Alentejo
1982.0,,Nordeste,Município,Total,Total,, pessoas,,6844.0,Região Autónoma dos Açores
1982.0,,Óbidos,Município,Total,Total,, pessoas,,10595.0,Região de Saúde LVT
1982.0,,Odemira,Município,Total,Total,, pessoas,,29391.0,Região de Saúde do Alentejo
1982.0,,Odivelas,Município,Total,Total,, pessoas,-,,Região de Saúde LVT
1982.0,,Oeiras,Município,Total,Total,, pessoas,,151531.0,Região de Saúde LVT
1982.0,,Oleiros,Município,Total,Total,, pessoas,,10122.0,Região de Saúde do Centro
1982.0,,Olhão,Município,Total,Total,, pessoas,,34824.0,Região de Saúde do Algarve
1982.0,,Oliveira de Azeméis,Município,Total,Total,, pessoas,,63890.0,Região de Saúde do Centro
1982.0,,Oliveira de Frades,Município,Total,Total,, pessoas,,10494.0,Região de Saúde do Centro
1982.0,,Oliveira do Bairro,Município,Total,Total,, pessoas,,17644.0,Região de Saúde do Centro
1982.0,,Oliveira do Hospital,Município,Total,Total,, pessoas,,23664.0,Região de Saúde do Centro
1982.0,,Ourém,Município,Total,Total,, pessoas,,41709.0,Região de Saúde LVT
1982.0,,Ourique,Município,Total,Total,, pessoas,,7944.0,Região de Saúde do Alentejo
1982.0,,Ovar,Município,Total,Total,, pessoas,,45985.0,Região de Saúde do Centro
1982.0,,Paços de Ferreira,Município,Total,Total,, pessoas,,41741.0,Região de Saúde Norte
1982.0,,Palmela,Município,Total,Total,, pessoas,,37215.0,Região de Saúde LVT
1982.0,,Pampilhosa da Serra,Município,Total,Total,, pessoas,,7440.0,Região de Saúde do Centro
1982.0,,Paredes,Município,Total,Total,, pessoas,,69466.0,Região de Saúde Norte
1982.0,,Paredes de Coura,Município,Total,Total,, pessoas,,11331.0,Região de Saúde Norte
1982.0,,Pedrógão Grande,Município,Total,Total,, pessoas,,5773.0,Região de Saúde LVT
1982.0,,Penacova,Município,Total,Total,, pessoas,,17473.0,Região de Saúde do Centro
1982.0,,Penafiel,Município,Total,Total,, pessoas,,65776.0,Região de Saúde Norte
1982.0,,Penalva do Castelo,Município,Total,Total,, pessoas,,10261.0,Região de Saúde do Centro
1982.0,,Penamacor,Município,Total,Total,, pessoas,,9438.0,Região de Saúde do Centro
1982.0,,Penedono,Município,Total,Total,, pessoas,,4212.0,Região de Saúde do Centro
1982.0,,Penela,Município,Total,Total,, pessoas,,7959.0,Região de Saúde do Centro
1982.0,,Peniche,Município,Total,Total,, pessoas,,25985.0,Região de Saúde LVT
1982.0,,Peso da Régua,Município,Total,Total,, pessoas,,22745.0,Região de Saúde Norte
1982.0,,Pinhel,Município,Total,Total,, pessoas,,14362.0,Região de Saúde do Centro
1982.0,,Pombal,Município,Total,Total,, pessoas,,54189.0,Região de Saúde LVT
1982.0,,Ponta Delgada,Município,Total,Total,, pessoas,,65137.0,Região Autónoma dos Açores
1982.0,,Ponta do Sol,Município,Total,Total,, pessoas,,9150.0,Região Autónoma da Madeira
1982.0,,Ponte da Barca,Município,Total,Total,, pessoas,,14144.0,Região de Saúde Norte
1982.0,,Ponte de Lima,Município,Total,Total,, pessoas,,44560.0,Região de Saúde Norte
